EntityIdx,SiteLocation
Site-670,-873.404579942018,1854.32638165341
Site-671,-1884.80852814296,2039.22247168882
Site-672,-1249.40351399018,1965.92545195854
Site-673,-430.946771124442,1500.34133050887
Site-674,650.793986523779,2252.50611416187
Site-675,645.348272353903,1979.72657296219
Site-676,-1478.70509306298,1839.02956410179
Site-677,407.252445755794,1995.27895059697
Site-678,1133.04129072426,1150.69533689978
Site-679,922.261783348916,416.001613228457
Site-680,-824.997460635755,2190.94590138109
Site-681,-50.9750729306855,2648.1514945807
Site-682,161.414072871921,781.206832038743
Site-683,27.4475516195665,2422.31123990111
Site-684,-689.982958277485,2199.38090370571
Site-685,29.2681116471057,2676.25091732072
Site-686,-1246.54778630294,730.569270260495
Site-687,1177.79970070872,460.715527377823
Site-688,-1410.15545365931,1702.21640572264
Site-689,-1884.80852814296,2064.48693172684
Site-690,-805.454837447546,1808.93419774741
Site-691,-1934.04115927505,1800.56749469799
Site-692,348.706625818889,724.444314297853
Site-693,344.433874614078,2014.96840550237
Site-694,14.9530340843393,3069.65264786068
Site-695,-438.520250007787,1525.67354127599
Site-696,-1107.24495105045,1970.30247170411
Site-697,-1268.09483437566,1856.32239561889
Site-698,406.15576297233,912.379155882496
Site-699,-1520.23718891639,1757.64353795624
Site-700,166.978106219436,2659.40751056079
Site-701,154.843625798958,933.965201600796
Site-702,805.891496866392,736.03578177018
Site-703,-931.461710257676,2820.76608302781
Site-704,1167.2868039223,530.306165722972
Site-705,-713.140097602285,2208.8949287864
Site-706,-721.89839672133,3201.72959213137
Site-707,-5.36820097928911,473.582161689789
Site-708,-659.910726642234,1688.66294416596
Site-709,-46.4929918261599,1621.0787728092
Site-710,989.028854487117,416.001613228457
Site-711,874.393416901922,540.937999144983
Site-712,-839.469566341925,3188.80995519773
Site-713,-1803.76862830318,770.45166860678
Site-714,-430.471182077475,1580.15632542925
Site-715,14.9530340843393,3149.85515983658
Site-716,826.458534185771,2310.77639910685
Site-717,-1625.44606599826,1365.44498557828
Site-718,-1447.52917785768,1440.44254160857
Site-719,872.10299631486,2403.17494789841
Site-720,-265.307863035741,1307.44343816306
Site-721,-1507.46519313538,1964.46098561971
Site-722,108.83621173892,2656.86503268025
Site-723,579.943478411923,266.632431213989
Site-724,-1591.14362081617,1427.8984014274
Site-725,-1529.56747076438,1119.44718109331
Site-726,953.612191835208,1431.98232492015
Site-727,-1354.63436277149,1550.88521756603
Site-728,-704.911328625969,2273.05465552856
Site-729,407.891346611471,2565.07870173744
Site-730,-900.628085676089,1863.9227972419
Site-731,-775.024371314431,1155.72884460105
Site-732,-1313.21306834773,869.45608788015
Site-733,1051.37180899707,2496.24615610027
Site-734,-2005.68835708042,1862.98609064101
Site-735,-38.5207352423608,2664.45257836313
Site-736,-826.385870089648,1335.14921832433
Site-737,645.348272353903,2022.62948130702
Site-738,-1933.292003834,1894.55677812752
Site-739,156.173931100164,1165.47302697075
Site-740,-1587.35227003146,2059.37211559572
Site-741,-1522.74236564169,1943.89184024395
Site-742,-1705.21260719431,841.964450053276
Site-743,-1592.05242090529,1664.28140096035
Site-744,-1408.58644129399,1885.81571325804
Site-745,108.83621173892,2656.86503268025
Site-746,-151.964995475927,2762.03067224016
Site-747,1113.52045615371,564.418139416981
Site-748,116.630880697733,1128.46518282294
Site-749,-1813.19455704993,1956.55998620513
Site-750,-1085.05830987016,2054.5630698756
Site-751,214.690285227792,847.787031494741
Site-752,-1492.18802062906,1985.03013099547
Site-753,-1000.60189111411,2139.3975541553
Site-754,-466.591503190868,2848.89692996057
Site-755,-1507.46519313538,1964.46098561971
Site-756,-873.404579942018,1873.51921283039
Site-757,-1602.74745214089,1380.33276453006
Site-758,152.213929010067,793.797528574365
Site-759,-1757.57848251454,1673.42738617958
Site-760,-836.623898362204,2973.84011876089
Site-761,-826.385870089648,1303.1148264534
Site-762,-1334.96221065611,1095.76409292975
Site-763,-592.376885405685,2830.39862628297
Site-764,3.69801305824,453.316063349956
Site-765,-1365.32314918943,2195.37165441167
Site-766,942.073824316299,647.793912326744
Site-767,-1767.03174153213,1647.19380200971
Site-768,489.157685415465,1029.79740483144
Site-769,-1776.48500054973,1620.96021783985
Site-770,-430.946771124442,1500.34133050887
Site-771,230.903255165918,2393.76973422802
Site-772,208.858854273146,2700.03706478171
Site-773,-1233.55815944706,1378.0114904192
Site-774,-835.531466272039,3095.66925247531
Site-775,-1417.96626720352,1019.03251118907
Site-776,-1594.1719378878,1180.31976423042
Site-777,-830.194141473425,2906.66841044966
Site-778,-1767.07160701668,1718.98670468292
Site-779,-831.702910539736,2849.93140413225
Site-780,108.83621173892,2656.86503268025
Site-781,-1598.73274837658,1449.9617707486
Site-782,-1531.30353980088,2072.27283587912
Site-783,767.46341609356,1328.81373862286
Site-784,953.612191835208,1532.20402839054
Site-785,-1942.02246020143,2026.5902416698
Site-786,1040.37335395608,2586.85301118443
Site-787,-822.423785726536,2924.15277669448
Site-788,-1418.31071514034,1564.24089990082
Site-789,-556.745655409987,3213.07348439654
Site-790,-1497.2089164514,1858.69216859575
Site-791,-1479.98927767924,1690.77721580138
Site-792,-1746.26148029465,1839.93903100949
Site-793,-1100.21138995059,1662.74541495145
Site-794,-1433.68180835596,1458.62491981251
Site-795,418.061947434088,864.956723661757
Site-796,1002.29607354948,1462.26654090667
Site-797,-1250.81218980063,1870.51153449824
Site-798,1189.07877263638,1112.25632056873
Site-799,-873.404579942018,1854.32638165341
Site-800,-1496.14338732419,1558.46860360241
Site-801,219.876959882367,2071.28169796736
Site-802,-645.790986515721,1847.16559521032
Site-803,-1333.90046005665,858.480859532152
Site-804,-1648.14467985563,1350.55720662651
Site-805,-1019.80284364508,1956.79295621552
Site-806,-1172.61835615574,1871.82497452876
Site-807,938.953551133466,403.353484752779
Site-808,-1115.81357406303,1652.04335736757
Site-809,-1526.666338747,1690.77721580138
Site-810,-160.3355952318,2788.44852591539
Site-811,-598.755130379402,1443.62686286831
Site-812,-1142.36381887747,1606.88431343981
Site-813,-1320.06721847986,1659.58130980676
Site-814,-1625.44606599826,1365.44498557828
Site-815,767.46341609356,1360.27511516004
Site-816,-1336.94751087944,2136.84579964769
Site-817,-799.130758061242,1163.98053888136
Site-818,363.943055299571,970.744153397922
Site-819,241.075976827189,2061.20537797565
Site-820,208.858854273146,2659.40751056079
Site-821,-940.817886241628,3101.63355629369
Site-822,1111.29122911512,498.020265053783
Site-823,411.639379089247,724.444314297853
Site-824,-1352.76530063607,1788.33063416659
Site-825,716.211709386293,577.939586623343
Site-826,-556.745655409987,3233.46655844275
Site-827,-1354.69234850922,994.510304425229
Site-828,692.049426116327,569.754130760195
Site-829,-1233.52954522561,1884.70067337759
Site-830,-1792.08158523073,639.783789199865
Site-831,-1601.43998265459,1696.10624564721
Site-832,-1359.03915049941,1458.80071730868
Site-833,-1832.85776400731,1964.53839373605
Site-834,-1582.66485915599,1696.10624564721
Site-835,30.7750879934583,930.823654659544
Site-836,899.416612680768,2278.45111452302
Site-837,772.17563111465,736.03578177018
Site-838,-689.982958277485,2199.38090370571
Site-839,-1942.02246020143,2077.11916174585
Site-840,-279.844158882301,1469.70249964471
Site-841,29.9306649509953,2480.66339480477
Site-842,-828.757967271405,2996.50302536173
Site-843,-25.2690119261728,1064.05444197889
Site-844,-1546.26517407039,861.602140770138
Site-845,-1409.94903859354,1088.97212953001
Site-846,422.990816301328,1923.97533407793
Site-847,-1631.0205495628,867.276436920349
Site-848,436.150272304859,1912.23439462156
Site-849,222.841119278171,724.444314297853
Site-850,1111.29122911512,463.867984892812
Site-851,-668.728192305133,1858.35336480467
Site-852,941.679978738197,2278.45111452302
Site-853,-1757.57848251454,1673.42738617958
Site-854,403.401228311222,851.500058157324
Site-855,-1213.71889040028,607.502498132634
Site-856,-683.053546843015,1680.8752396532
Site-857,-911.238800899227,2809.83930525314
Site-858,349.872152741985,959.071153894837
Site-859,-1749.89185857121,671.173714475041
Site-860,-1399.4362398382,1949.15088360888
Site-861,-1408.91995133826,1586.35468751391
Site-862,4.06590494545123,3169.90578783055
Site-863,-438.520250007787,1525.67354127599
Site-864,-1354.69234850922,1095.76409292975
Site-865,-1602.74745214089,1380.33276453006
Site-866,166.978106219436,2659.40751056079
Site-867,-574.195202853156,1603.83470857425
Site-868,1022.04636865111,1360.90772224079
Site-869,-1756.65873802628,1728.3399080484
Site-870,469.520003359914,2084.03461136037
Site-871,861.904135768174,403.155322163963
Site-872,-561.772993820842,1623.65529793017
Site-873,-1503.24787563361,961.443145409043
Site-874,1118.5791423463,1124.03118667305
Site-875,-1522.74236564169,1943.89184024395
Site-876,-1172.61835615574,1947.16077394001
Site-877,922.529546262936,1233.93021389507
Site-878,-1592.05242090529,1664.28140096035
Site-879,-879.216021669422,2375.34550327327
Site-880,-1644.2614973539,968.594462919698
Site-881,51.1806361168125,2656.60524478681
Site-882,-880.336903809329,1458.2023005503
Site-883,-660.744512561652,2905.38421642456
Site-884,-836.623898362204,2973.84011876089
Site-885,-1605.65822205144,1073.01691955138
Site-886,789.033563990521,720.696879885578
Site-887,-1814.69150636355,1838.64040887862
Site-888,-1335.68422287966,1975.43714902706
Site-889,1002.29607354948,1259.54890357492
Site-890,-1268.09483437566,1856.32239561889
Site-891,-1896.25131455466,2077.11916174585
Site-892,-1352.76530063607,1681.0395305334
Site-893,-942.234152772995,1623.04063558626
Site-894,-774.927459592703,1703.26195794563
Site-895,1017.77273040188,470.571766090023
Site-896,-1802.71046035336,657.421436674042
Site-897,1005.72062227167,403.353484752779
Site-898,-659.910726642234,1688.66294416596
Site-899,-880.336903809329,1590.07296857907
Site-900,-1313.96404984128,2034.72794357238
Site-901,875.525566912298,650.783866494772
Site-902,588.548515744721,289.361399801809
Site-903,-880.336903809329,1425.2346335431
Site-904,-744.392253757938,3192.07262592218
Site-905,219.876959882367,2071.28169796736
Site-906,-1529.56747076438,1081.3109859039
Site-907,-1179.78968320233,1801.98258840427
Site-908,-269.360685249253,1496.11436384784
Site-909,-1393.01482433655,969.989991285435
Site-910,-46.5856875422232,1064.05444197889
Site-911,489.157685415465,1063.43468131794
Site-912,-864.245236903235,2200.21795004146
Site-913,413.987105083513,2084.03461136037
Site-914,643.094629045939,2274.96368553021
Site-915,-214.112341748911,1503.04684246203
Site-916,-1359.03915049941,1478.14344005588
Site-917,32.9349446317487,796.936941452878
Site-918,749.930417304538,1344.54442689145
Site-919,-1586.06608771048,2172.00544361808
Site-920,1058.94534129379,2512.68709473937
Site-921,-645.790986515721,1847.16559521032
Site-922,936.883651970738,571.067940674308
Site-923,441.753554221714,2092.66049856763
Site-924,-713.140097602285,2208.8949287864
Site-925,-779.320246800223,2411.94073285983
Site-926,-1767.03174153213,1647.19380200971
Site-927,-785.749684368276,2200.21795004146
Site-928,-1171.98542007022,639.112594680576
Site-929,-1896.25131455466,2026.5902416698
Site-930,-143.594395720054,2788.44852591539
Site-931,397.352292079724,1206.61004078476
Site-932,152.213929010067,844.160314716854
Site-933,-668.728192305133,1858.35336480467
Site-934,422.990816301328,1877.01157625246
Site-935,-1601.43998265459,1696.10624564721
Site-936,1072.72258260634,463.867984892812
Site-937,-900.628085676089,1863.9227972419
Site-938,-1590.05148774025,981.070149019115
Site-939,-1148.07772381766,735.866368574332
Site-940,865.284382383409,687.244731629953
Site-941,-276.356854462188,1358.91273509914
Site-942,-1409.94903859354,1125.43282309274
Site-943,498.793990244414,2207.2827599058
Site-944,650.793986523779,2252.50611416187
Site-945,874.393416901922,571.067940674308
Site-946,-1599.05057471985,1263.44655689181
Site-947,-1098.65250757341,2074.55512724372
Site-948,317.240249183709,724.444314297853
Site-949,-1351.13533003444,2166.10872702968
Site-950,-1812.93074215248,845.154708741231
Site-951,-1587.12527234922,1890.64277639832
Site-952,-1447.52917785768,1440.44254160857
Site-953,-709.748136882044,1221.17398119257
Site-954,-1814.69150636355,1838.64040887862
Site-955,857.265613632695,1032.90393864285
Site-956,-804.392400297789,1719.5754340511
Site-957,875.525566912298,723.705596765134
Site-958,-828.757967271405,2996.50302536173
Site-959,-290.327632515348,1496.11436384784
Site-960,182.713663564308,1570.08612857653
Site-961,-394.970764947247,1617.93724626583
Site-962,770.641370587785,1162.51020112788
Site-963,-1292.52567663882,858.480859532152
Site-964,-1433.68180835596,1458.62491981251
Site-965,-1447.52917785768,1440.44254160857
Site-966,-683.053546843015,1680.8752396532
Site-967,-935.698154866011,1302.60555775843
Site-968,767.46341609356,1328.81373862286
Site-969,-931.461710257676,2820.76608302781
Site-970,47.3709839263733,1267.60402795344
Site-971,407.891346611471,2717.89954233881
Site-972,-1884.80852814296,2039.22247168882
Site-973,-457.791280854316,2824.55918421369
Site-974,685.526322641321,1150.10461463704
Site-975,-502.75323056475,3233.46655844275
Site-976,-1312.57263846766,1849.35180355812
Site-977,226.283683328385,1031.80953184867
Site-978,-1040.49573144641,1684.97221747431
Site-979,-1492.18802062906,1985.03013099547
Site-980,1022.04636865111,1563.62535957254
Site-981,-1694.67070927332,916.81019964889
Site-982,-881.69089724831,1155.32815070623
Site-983,-1436.03704566136,1949.15088360888
Site-984,-1172.61835615574,1928.3268240872
Site-985,-1805.16639373307,866.743653735228
Site-986,226.283683328385,1074.69684543033
Site-987,-1493.60644546344,1081.3109859039
Site-988,403.401228311222,797.673396139595
Site-989,684.142867473411,2022.62948130702
Site-990,-1342.0810167473,1390.47730757557
Site-991,-973.182777254828,1623.04063558626
Site-992,-1433.68180835596,1458.62491981251
Site-993,-1609.45075487564,842.011980935007
Site-994,1017.77273040188,470.571766090023
Site-995,-911.238800899227,2809.83930525314
Site-996,-1648.14467985563,1350.55720662651
Site-997,-1776.48500054973,1620.96021783985
Site-998,-1942.39798523,1819.25704205492
Site-999,955.645318918016,416.001613228457
Site-1000,877.771037890744,470.229071324735
Site-1001,354.74459103575,1056.96238960934
Site-1002,-873.404579942018,1873.51921283039
Site-1003,-785.749684368276,2181.67385272071
Site-1004,-892.040823364,1220.977301928
Site-1005,-254.258871609294,1255.97414122698
Site-1006,-1531.30353980088,2164.49321209862
Site-1007,45.6612351754536,50.5609882532774
Site-1008,-1154.37991454098,2032.21643723249
Site-1009,-1576.48958511338,2194.23800897363
Site-1010,-2005.68835708042,2019.53009589966
Site-1011,-1814.69150636355,1838.64040887862
Site-1012,-1253.9412190692,1385.82689709694
Site-1013,-851.094744507854,2768.83260505728
Site-1014,116.630880697733,1165.47302697075
Site-1015,349.614109833403,2094.01526283424
Site-1016,-1171.88881362123,1780.35393942211
Site-1017,-931.461710257676,2820.76608302781
Site-1018,-1365.32314918943,2195.37165441167
Site-1019,-279.844158882301,1469.70249964471
Site-1020,163.084687317134,2393.76973422802
Site-1021,-1162.89359268745,1598.06208817783
Site-1022,-751.327640256859,2902.16165503954
Site-1023,73.0235073574426,2582.19043285424
Site-1024,-254.258871609294,1358.91273509914
Site-1025,-824.997460635755,2190.94590138109
Site-1026,-1447.16074951882,1088.97212953001
Site-1027,-1092.27105180378,1955.10718010903
Site-1028,770.641370587785,1117.31332465336
Site-1029,-847.55451661888,2838.09783154432
Site-1030,-892.202538047516,1343.75625024946
Site-1031,11.075303677157,2488.57235422094
Site-1032,1002.29607354948,1360.90772224079
Site-1033,-159.874970319811,1449.91567220746
Site-1034,-1274.57596404725,1598.11730727097
Site-1035,406.15576297233,959.071153894837
Site-1036,-740.240173686715,1603.02912733086
Site-1037,-466.591503190868,2848.89692996057
Site-1038,-1792.08158523073,639.783789199865
